"1412741847876"	"01 33 44 55 66 01 "	"-70"
"1412741847969"	"01 33 44 55 66 01 "	"-70"
"1412741848180"	"01 33 44 55 66 01 "	"-67"
"1412741848285"	"01 33 44 55 66 01 "	"-62"
"1412741848389"	"01 33 44 55 66 01 "	"-73"
"1412741848495"	"01 33 44 55 66 01 "	"-83"
"1412741848603"	"01 33 44 55 66 01 "	"-74"
"1412741848815"	"01 33 44 55 66 01 "	"-73"
"1412741848919"	"01 33 44 55 66 01 "	"-70"
"1412741849024"	"01 33 44 55 66 01 "	"-75"
"1412741849131"	"01 33 44 55 66 01 "	"-69"
"1412741849238"	"01 33 44 55 66 01 "	"-67"
"1412741849347"	"01 33 44 55 66 01 "	"-72"
"1412741849451"	"01 33 44 55 66 01 "	"-72"
"1412741849558"	"01 33 44 55 66 01 "	"-71"
"1412741849662"	"01 33 44 55 66 01 "	"-72"
"1412741849768"	"01 33 44 55 66 01 "	"-66"
"1412741849876"	"01 33 44 55 66 01 "	"-70"
"1412741850092"	"01 33 44 55 66 01 "	"-69"
"1412741850198"	"01 33 44 55 66 01 "	"-71"
"1412741850309"	"01 33 44 55 66 01 "	"-67"
"1412741850411"	"01 33 44 55 66 01 "	"-67"
"1412741850512"	"01 33 44 55 66 01 "	"-69"
"1412741850617"	"01 33 44 55 66 01 "	"-68"
"1412741850720"	"01 33 44 55 66 01 "	"-65"
"1412741850858"	"01 33 44 55 66 01 "	"-61"
"1412741850931"	"01 33 44 55 66 01 "	"-65"
"1412741851038"	"01 33 44 55 66 01 "	"-65"
"1412741851151"	"01 33 44 55 66 01 "	"-69"
"1412741851360"	"01 33 44 55 66 01 "	"-64"
"1412741851462"	"01 33 44 55 66 01 "	"-64"
"1412741851567"	"01 33 44 55 66 01 "	"-81"
"1412741851675"	"01 33 44 55 66 01 "	"-81"
"1412741851778"	"01 33 44 55 66 01 "	"-79"
"1412741851895"	"01 33 44 55 66 01 "	"-76"
"1412741851989"	"01 33 44 55 66 01 "	"-76"
"1412741852096"	"01 33 44 55 66 01 "	"-72"
"1412741852202"	"01 33 44 55 66 01 "	"-69"
"1412741852307"	"01 33 44 55 66 01 "	"-64"
"1412741852413"	"01 33 44 55 66 01 "	"-77"
"1412741852514"	"01 33 44 55 66 01 "	"-81"
"1412741852730"	"01 33 44 55 66 01 "	"-75"
"1412741852835"	"01 33 44 55 66 01 "	"-86"
"1412741852939"	"01 33 44 55 66 01 "	"-75"
"1412741853053"	"01 33 44 55 66 01 "	"-75"
"1412741853142"	"01 33 44 55 66 01 "	"-81"
"1412741853243"	"01 33 44 55 66 01 "	"-77"
"1412741853350"	"01 33 44 55 66 01 "	"-76"
"1412741853463"	"01 33 44 55 66 01 "	"-76"
"1412741853671"	"01 33 44 55 66 01 "	"-76"
"1412741853776"	"01 33 44 55 66 01 "	"-74"
"1412741853985"	"01 33 44 55 66 01 "	"-86"
"1412741854091"	"01 33 44 55 66 01 "	"-81"
"1412741854197"	"01 33 44 55 66 01 "	"-78"
"1412741854301"	"01 33 44 55 66 01 "	"-83"
"1412741854409"	"01 33 44 55 66 01 "	"-80"
"1412741854511"	"01 33 44 55 66 01 "	"-78"
"1412741854618"	"01 33 44 55 66 01 "	"-75"
"1412741854721"	"01 33 44 55 66 01 "	"-77"
"1412741854832"	"01 33 44 55 66 01 "	"-77"
"1412741854935"	"01 33 44 55 66 01 "	"-72"
"1412741855039"	"01 33 44 55 66 01 "	"-74"
"1412741855147"	"01 33 44 55 66 01 "	"-74"
"1412741855247"	"01 33 44 55 66 01 "	"-72"
"1412741855464"	"01 33 44 55 66 01 "	"-82"
"1412741855564"	"01 33 44 55 66 01 "	"-78"
"1412741855673"	"01 33 44 55 66 01 "	"-77"
"1412741855778"	"01 33 44 55 66 01 "	"-80"
"1412741855916"	"01 33 44 55 66 01 "	"-101"
"1412741855983"	"01 33 44 55 66 01 "	"-79"
"1412741856090"	"01 33 44 55 66 01 "	"-76"
"1412741856204"	"01 33 44 55 66 01 "	"-86"
"1412741856312"	"01 33 44 55 66 01 "	"-77"
"1412741856526"	"01 33 44 55 66 01 "	"-82"
"1412741856629"	"01 33 44 55 66 01 "	"-85"
"1412741856732"	"01 33 44 55 66 01 "	"-79"
"1412741856765"	"01 33 44 55 66 01 "	"-77"
"1412741856867"	"01 33 44 55 66 01 "	"-80"
"1412741856975"	"01 33 44 55 66 01 "	"-85"
"1412741857079"	"01 33 44 55 66 01 "	"-78"
"1412741857182"	"01 33 44 55 66 01 "	"-82"
"1412741857284"	"01 33 44 55 66 01 "	"-80"
"1412741857386"	"01 33 44 55 66 01 "	"-86"
"1412741857492"	"01 33 44 55 66 01 "	"-76"
"1412741857594"	"01 33 44 55 66 01 "	"-82"
"1412741857702"	"01 33 44 55 66 01 "	"-73"
"1412741857802"	"01 33 44 55 66 01 "	"-90"
"1412741857920"	"01 33 44 55 66 01 "	"-76"
"1412741858003"	"01 33 44 55 66 01 "	"-79"
"1412741858111"	"01 33 44 55 66 01 "	"-82"
"1412741858224"	"01 33 44 55 66 01 "	"-82"
"1412741858330"	"01 33 44 55 66 01 "	"-82"
"1412741858435"	"01 33 44 55 66 01 "	"-77"
"1412741858535"	"01 33 44 55 66 01 "	"-78"
"1412741858655"	"01 33 44 55 66 01 "	"-83"
"1412741858745"	"01 33 44 55 66 01 "	"-86"
"1412741858851"	"01 33 44 55 66 01 "	"-81"
"1412741859061"	"01 33 44 55 66 01 "	"-82"
"1412741859171"	"01 33 44 55 66 01 "	"-82"
"1412741859275"	"01 33 44 55 66 01 "	"-100"
"1412741859380"	"01 33 44 55 66 01 "	"-84"
"1412741859488"	"01 33 44 55 66 01 "	"-76"
"1412741859591"	"01 33 44 55 66 01 "	"-75"
"1412741859698"	"01 33 44 55 66 01 "	"-77"
"1412741859798"	"01 33 44 55 66 01 "	"-78"
"1412741859902"	"01 33 44 55 66 01 "	"-79"
"1412741860010"	"01 33 44 55 66 01 "	"-81"
"1412741860107"	"01 33 44 55 66 01 "	"-84"
"1412741860327"	"01 33 44 55 66 01 "	"-90"
"1412741860540"	"01 33 44 55 66 01 "	"-81"
"1412741860636"	"01 33 44 55 66 01 "	"-80"
"1412741860739"	"01 33 44 55 66 01 "	"-81"
"1412741860841"	"01 33 44 55 66 01 "	"-82"
"1412741860940"	"01 33 44 55 66 01 "	"-82"
"1412741861046"	"01 33 44 55 66 01 "	"-82"
"1412741861149"	"01 33 44 55 66 01 "	"-82"
"1412741861255"	"01 33 44 55 66 01 "	"-82"
"1412741861368"	"01 33 44 55 66 01 "	"-83"
"1412741861469"	"01 33 44 55 66 01 "	"-84"
"1412741861571"	"01 33 44 55 66 01 "	"-79"
"1412741861681"	"01 33 44 55 66 01 "	"-81"
"1412741861789"	"01 33 44 55 66 01 "	"-84"
"1412741862005"	"01 33 44 55 66 01 "	"-79"
"1412741862114"	"01 33 44 55 66 01 "	"-79"
"1412741862219"	"01 33 44 55 66 01 "	"-80"
"1412741862327"	"01 33 44 55 66 01 "	"-86"
"1412741862427"	"01 33 44 55 66 01 "	"-79"
