"1412744115191"	"01 33 44 55 66 01 "	"-71"
"1412744115288"	"01 33 44 55 66 01 "	"-73"
"1412744115390"	"01 33 44 55 66 01 "	"-73"
"1412744115492"	"01 33 44 55 66 01 "	"-72"
"1412744115594"	"01 33 44 55 66 01 "	"-72"
"1412744115703"	"01 33 44 55 66 01 "	"-70"
"1412744115804"	"01 33 44 55 66 01 "	"-74"
"1412744115912"	"01 33 44 55 66 01 "	"-73"
"1412744116015"	"01 33 44 55 66 01 "	"-74"
"1412744116331"	"01 33 44 55 66 01 "	"-72"
"1412744116538"	"01 33 44 55 66 01 "	"-80"
"1412744116644"	"01 33 44 55 66 01 "	"-79"
"1412744116744"	"01 33 44 55 66 01 "	"-82"
"1412744116850"	"01 33 44 55 66 01 "	"-75"
"1412744116953"	"01 33 44 55 66 01 "	"-76"
"1412744117055"	"01 33 44 55 66 01 "	"-81"
"1412744117162"	"01 33 44 55 66 01 "	"-76"
"1412744117260"	"01 33 44 55 66 01 "	"-80"
"1412744117366"	"01 33 44 55 66 01 "	"-89"
"1412744117475"	"01 33 44 55 66 01 "	"-73"
"1412744117581"	"01 33 44 55 66 01 "	"-77"
"1412744117684"	"01 33 44 55 66 01 "	"-75"
"1412744117789"	"01 33 44 55 66 01 "	"-79"
"1412744117893"	"01 33 44 55 66 01 "	"-77"
"1412744117999"	"01 33 44 55 66 01 "	"-72"
"1412744118115"	"01 33 44 55 66 01 "	"-74"
"1412744118222"	"01 33 44 55 66 01 "	"-86"
"1412744118314"	"01 33 44 55 66 01 "	"-82"
"1412744118416"	"01 33 44 55 66 01 "	"-75"
"1412744118528"	"01 33 44 55 66 01 "	"-76"
"1412744118635"	"01 33 44 55 66 01 "	"-78"
"1412744118744"	"01 33 44 55 66 01 "	"-75"
"1412744118845"	"01 33 44 55 66 01 "	"-74"
"1412744118953"	"01 33 44 55 66 01 "	"-74"
"1412744119055"	"01 33 44 55 66 01 "	"-76"
"1412744119172"	"01 33 44 55 66 01 "	"-68"
"1412744119257"	"01 33 44 55 66 01 "	"-66"
"1412744119361"	"01 33 44 55 66 01 "	"-66"
"1412744119471"	"01 33 44 55 66 01 "	"-65"
"1412744119574"	"01 33 44 55 66 01 "	"-66"
"1412744119676"	"01 33 44 55 66 01 "	"-68"
"1412744119780"	"01 33 44 55 66 01 "	"-68"
"1412744119886"	"01 33 44 55 66 01 "	"-75"
"1412744119992"	"01 33 44 55 66 01 "	"-77"
"1412744120226"	"01 33 44 55 66 01 "	"-73"
"1412744120303"	"01 33 44 55 66 01 "	"-83"
"1412744120408"	"01 33 44 55 66 01 "	"-78"
"1412744120518"	"01 33 44 55 66 01 "	"-77"
"1412744120626"	"01 33 44 55 66 01 "	"-80"
"1412744120728"	"01 33 44 55 66 01 "	"-78"
"1412744120834"	"01 33 44 55 66 01 "	"-76"
"1412744120941"	"01 33 44 55 66 01 "	"-72"
"1412744121044"	"01 33 44 55 66 01 "	"-71"
"1412744121151"	"01 33 44 55 66 01 "	"-72"
"1412744121255"	"01 33 44 55 66 01 "	"-80"
"1412744121361"	"01 33 44 55 66 01 "	"-79"
"1412744121464"	"01 33 44 55 66 01 "	"-72"
"1412744121558"	"01 33 44 55 66 01 "	"-73"
"1412744121660"	"01 33 44 55 66 01 "	"-73"
"1412744121764"	"01 33 44 55 66 01 "	"-72"
"1412744121864"	"01 33 44 55 66 01 "	"-72"
"1412744121967"	"01 33 44 55 66 01 "	"-72"
"1412744122073"	"01 33 44 55 66 01 "	"-77"
"1412744122177"	"01 33 44 55 66 01 "	"-77"
"1412744122283"	"01 33 44 55 66 01 "	"-76"
"1412744122387"	"01 33 44 55 66 01 "	"-78"
"1412744122494"	"01 33 44 55 66 01 "	"-79"
"1412744122595"	"01 33 44 55 66 01 "	"-79"
"1412744122698"	"01 33 44 55 66 01 "	"-71"
"1412744122907"	"01 33 44 55 66 01 "	"-74"
"1412744123017"	"01 33 44 55 66 01 "	"-78"
"1412744123123"	"01 33 44 55 66 01 "	"-78"
"1412744123231"	"01 33 44 55 66 01 "	"-72"
"1412744123336"	"01 33 44 55 66 01 "	"-72"
"1412744123444"	"01 33 44 55 66 01 "	"-71"
"1412744123546"	"01 33 44 55 66 01 "	"-81"
"1412744123654"	"01 33 44 55 66 01 "	"-78"
"1412744123764"	"01 33 44 55 66 01 "	"-76"
"1412744123872"	"01 33 44 55 66 01 "	"-74"
"1412744123972"	"01 33 44 55 66 01 "	"-79"
"1412744124073"	"01 33 44 55 66 01 "	"-77"
"1412744124178"	"01 33 44 55 66 01 "	"-71"
"1412744124281"	"01 33 44 55 66 01 "	"-77"
"1412744124383"	"01 33 44 55 66 01 "	"-76"
"1412744124489"	"01 33 44 55 66 01 "	"-74"
"1412744124599"	"01 33 44 55 66 01 "	"-70"
"1412744124706"	"01 33 44 55 66 01 "	"-69"
"1412744124815"	"01 33 44 55 66 01 "	"-76"
"1412744124917"	"01 33 44 55 66 01 "	"-75"
"1412744125023"	"01 33 44 55 66 01 "	"-72"
"1412744125128"	"01 33 44 55 66 01 "	"-79"
"1412744125340"	"01 33 44 55 66 01 "	"-70"
"1412744125444"	"01 33 44 55 66 01 "	"-70"
"1412744125755"	"01 33 44 55 66 01 "	"-78"
"1412744125871"	"01 33 44 55 66 01 "	"-79"
"1412744125965"	"01 33 44 55 66 01 "	"-79"
"1412744126074"	"01 33 44 55 66 01 "	"-80"
"1412744126168"	"01 33 44 55 66 01 "	"-79"
"1412744126273"	"01 33 44 55 66 01 "	"-77"
"1412744126378"	"01 33 44 55 66 01 "	"-72"
