"1412744953268"	"01 33 44 55 66 01 "	"-77"
"1412744953361"	"01 33 44 55 66 01 "	"-79"
"1412744953467"	"01 33 44 55 66 01 "	"-79"
"1412744953571"	"01 33 44 55 66 01 "	"-77"
"1412744953678"	"01 33 44 55 66 01 "	"-77"
"1412744953784"	"01 33 44 55 66 01 "	"-88"
"1412744953889"	"01 33 44 55 66 01 "	"-90"
"1412744954102"	"01 33 44 55 66 01 "	"-82"
"1412744954204"	"01 33 44 55 66 01 "	"-84"
"1412744954311"	"01 33 44 55 66 01 "	"-86"
"1412744954416"	"01 33 44 55 66 01 "	"-89"
"1412744954518"	"01 33 44 55 66 01 "	"-80"
"1412744954623"	"01 33 44 55 66 01 "	"-78"
"1412744954733"	"01 33 44 55 66 01 "	"-76"
"1412744954839"	"01 33 44 55 66 01 "	"-75"
"1412744954942"	"01 33 44 55 66 01 "	"-83"
"1412744955048"	"01 33 44 55 66 01 "	"-75"
"1412744955260"	"01 33 44 55 66 01 "	"-84"
"1412744955365"	"01 33 44 55 66 01 "	"-86"
"1412744955472"	"01 33 44 55 66 01 "	"-77"
"1412744955575"	"01 33 44 55 66 01 "	"-81"
"1412744955683"	"01 33 44 55 66 01 "	"-78"
"1412744955788"	"01 33 44 55 66 01 "	"-83"
"1412744955895"	"01 33 44 55 66 01 "	"-90"
"1412744956003"	"01 33 44 55 66 01 "	"-79"
"1412744956129"	"01 33 44 55 66 01 "	"-76"
"1412744956220"	"01 33 44 55 66 01 "	"-92"
"1412744956321"	"01 33 44 55 66 01 "	"-74"
"1412744956527"	"01 33 44 55 66 01 "	"-82"
"1412744956643"	"01 33 44 55 66 01 "	"-90"
"1412744956745"	"01 33 44 55 66 01 "	"-78"
"1412744956856"	"01 33 44 55 66 01 "	"-77"
"1412744956965"	"01 33 44 55 66 01 "	"-76"
"1412744957067"	"01 33 44 55 66 01 "	"-89"
"1412744957186"	"01 33 44 55 66 01 "	"-85"
"1412744957280"	"01 33 44 55 66 01 "	"-82"
"1412744957387"	"01 33 44 55 66 01 "	"-88"
"1412744957598"	"01 33 44 55 66 01 "	"-78"
"1412744957694"	"01 33 44 55 66 01 "	"-80"
"1412744957800"	"01 33 44 55 66 01 "	"-90"
"1412744957909"	"01 33 44 55 66 01 "	"-87"
"1412744958024"	"01 33 44 55 66 01 "	"-84"
"1412744958125"	"01 33 44 55 66 01 "	"-84"
"1412744958246"	"01 33 44 55 66 01 "	"-90"
"1412744958435"	"01 33 44 55 66 01 "	"-91"
"1412744958549"	"01 33 44 55 66 01 "	"-89"
"1412744958681"	"01 33 44 55 66 01 "	"-86"
"1412744958752"	"01 33 44 55 66 01 "	"-88"
"1412744958853"	"01 33 44 55 66 01 "	"-88"
"1412744958963"	"01 33 44 55 66 01 "	"-78"
"1412744959064"	"01 33 44 55 66 01 "	"-79"
"1412744959172"	"01 33 44 55 66 01 "	"-78"
"1412744959479"	"01 33 44 55 66 01 "	"-87"
"1412744959582"	"01 33 44 55 66 01 "	"-87"
"1412744959687"	"01 33 44 55 66 01 "	"-78"
"1412744959788"	"01 33 44 55 66 01 "	"-78"
"1412744959997"	"01 33 44 55 66 01 "	"-88"
"1412744960101"	"01 33 44 55 66 01 "	"-86"
"1412744960208"	"01 33 44 55 66 01 "	"-83"
"1412744960315"	"01 33 44 55 66 01 "	"-82"
"1412744960420"	"01 33 44 55 66 01 "	"-80"
"1412744960532"	"01 33 44 55 66 01 "	"-80"
"1412744960629"	"01 33 44 55 66 01 "	"-80"
"1412744960733"	"01 33 44 55 66 01 "	"-79"
"1412744960944"	"01 33 44 55 66 01 "	"-84"
"1412744961050"	"01 33 44 55 66 01 "	"-84"
"1412744961149"	"01 33 44 55 66 01 "	"-85"
"1412744961253"	"01 33 44 55 66 01 "	"-79"
"1412744961361"	"01 33 44 55 66 01 "	"-78"
"1412744961465"	"01 33 44 55 66 01 "	"-77"
"1412744961572"	"01 33 44 55 66 01 "	"-85"
