1412741940467	01 33 44 55 66 01 	-82
1412741940771	01 33 44 55 66 01 	-78
1412741940979	01 33 44 55 66 01 	-76
1412741941083	01 33 44 55 66 01 	-77
1412741941186	01 33 44 55 66 01 	-83
1412741941293	01 33 44 55 66 01 	-83
1412741941399	01 33 44 55 66 01 	-78
1412741941501	01 33 44 55 66 01 	-79
1412741941606	01 33 44 55 66 01 	-79
1412741941711	01 33 44 55 66 01 	-82
1412741941817	01 33 44 55 66 01 	-80
1412741941918	01 33 44 55 66 01 	-84
1412741942026	01 33 44 55 66 01 	-77
1412741942240	01 33 44 55 66 01 	-76
1412741942346	01 33 44 55 66 01 	-82
1412741942456	01 33 44 55 66 01 	-78
1412741942563	01 33 44 55 66 01 	-81
1412741942665	01 33 44 55 66 01 	-79
1412741942772	01 33 44 55 66 01 	-82
1412741942873	01 33 44 55 66 01 	-78
1412741942976	01 33 44 55 66 01 	-76
1412741943079	01 33 44 55 66 01 	-77
1412741943284	01 33 44 55 66 01 	-83
1412741943406	01 33 44 55 66 01 	-73
1412741943508	01 33 44 55 66 01 	-80
1412741943602	01 33 44 55 66 01 	-75
1412741943819	01 33 44 55 66 01 	-70
1412741943921	01 33 44 55 66 01 	-72
1412741944027	01 33 44 55 66 01 	-77
1412741944134	01 33 44 55 66 01 	-78
1412741944242	01 33 44 55 66 01 	-72
1412741944343	01 33 44 55 66 01 	-72
1412741944455	01 33 44 55 66 01 	-64
1412741944552	01 33 44 55 66 01 	-62
1412741944656	01 33 44 55 66 01 	-71
1412741944869	01 33 44 55 66 01 	-70
1412741944976	01 33 44 55 66 01 	-70
1412741945192	01 33 44 55 66 01 	-79
1412741945298	01 33 44 55 66 01 	-70
1412741945415	01 33 44 55 66 01 	-72
1412741945501	01 33 44 55 66 01 	-78
1412741945606	01 33 44 55 66 01 	-89
1412741945718	01 33 44 55 66 01 	-72
1412741945825	01 33 44 55 66 01 	-77
1412741945938	01 33 44 55 66 01 	-80
1412741946032	01 33 44 55 66 01 	-85
1412741946134	01 33 44 55 66 01 	-92
1412741946235	01 33 44 55 66 01 	-90
1412741946340	01 33 44 55 66 01 	-80
1412741946469	01 33 44 55 66 01 	-87
1412741946560	01 33 44 55 66 01 	-93
1412741946662	01 33 44 55 66 01 	-78
1412741946765	01 33 44 55 66 01 	-78
1412741946869	01 33 44 55 66 01 	-87
1412741946975	01 33 44 55 66 01 	-82
1412741947077	01 33 44 55 66 01 	-92
1412741947179	01 33 44 55 66 01 	-86
1412741947390	01 33 44 55 66 01 	-83
1412741947494	01 33 44 55 66 01 	-84
1412741947593	01 33 44 55 66 01 	-86
1412741947702	01 33 44 55 66 01 	-79
1412741947806	01 33 44 55 66 01 	-87
1412741947912	01 33 44 55 66 01 	-82
1412741948027	01 33 44 55 66 01 	-80
1412741948118	01 33 44 55 66 01 	-81
1412741948333	01 33 44 55 66 01 	-88
1412741948437	01 33 44 55 66 01 	-84
1412741948651	01 33 44 55 66 01 	-83
1412741948760	01 33 44 55 66 01 	-78
1412741948971	01 33 44 55 66 01 	-86
1412741949071	01 33 44 55 66 01 	-87
1412741949176	01 33 44 55 66 01 	-98
1412741949284	01 33 44 55 66 01 	-89
1412741949388	01 33 44 55 66 01 	-78
1412741949498	01 33 44 55 66 01 	-82
1412741949598	01 33 44 55 66 01 	-92
1412741949917	01 33 44 55 66 01 	-81
1412741950127	01 33 44 55 66 01 	-79
1412741950227	01 33 44 55 66 01 	-79
1412741950331	01 33 44 55 66 01 	-79
1412741950486	01 33 44 55 66 01 	-80
1412741950638	01 33 44 55 66 01 	-86
1412741950742	01 33 44 55 66 01 	-86
1412741950852	01 33 44 55 66 01 	-86
1412741950951	01 33 44 55 66 01 	-79
1412741951053	01 33 44 55 66 01 	-79
1412741951267	01 33 44 55 66 01 	-86
1412741951377	01 33 44 55 66 01 	-84
1412741951477	01 33 44 55 66 01 	-84
1412741951584	01 33 44 55 66 01 	-79
1412741951685	01 33 44 55 66 01 	-78
1412741951792	01 33 44 55 66 01 	-78
1412741951893	01 33 44 55 66 01 	-78
1412741952002	01 33 44 55 66 01 	-77
1412741952106	01 33 44 55 66 01 	-77
1412741952208	01 33 44 55 66 01 	-76
1412741952308	01 33 44 55 66 01 	-77
1412741952410	01 33 44 55 66 01 	-77
1412741952516	01 33 44 55 66 01 	-77
1412741952615	01 33 44 55 66 01 	-77
1412741952718	01 33 44 55 66 01 	-78
1412741952821	01 33 44 55 66 01 	-77
1412741952928	01 33 44 55 66 01 	-78
1412741953035	01 33 44 55 66 01 	-84
1412741953139	01 33 44 55 66 01 	-84
1412741953248	01 33 44 55 66 01 	-77
1412741953349	01 33 44 55 66 01 	-77
1412741953455	01 33 44 55 66 01 	-78
1412741953558	01 33 44 55 66 01 	-77
1412741953763	01 33 44 55 66 01 	-85
1412741953870	01 33 44 55 66 01 	-86
1412741953980	01 33 44 55 66 01 	-85
1412741954090	01 33 44 55 66 01 	-78
1412741954194	01 33 44 55 66 01 	-78
1412741954293	01 33 44 55 66 01 	-79
1412741954397	01 33 44 55 66 01 	-79
1412741954499	01 33 44 55 66 01 	-78
1412741954601	01 33 44 55 66 01 	-79
1412741954710	01 33 44 55 66 01 	-75
1412741954817	01 33 44 55 66 01 	-86
1412741954919	01 33 44 55 66 01 	-86
1412741955023	01 33 44 55 66 01 	-75
1412741955134	01 33 44 55 66 01 	-75
1412741955235	01 33 44 55 66 01 	-89
1412741955342	01 33 44 55 66 01 	-86
1412741955439	01 33 44 55 66 01 	-78
1412741955541	01 33 44 55 66 01 	-78
1412741955646	01 33 44 55 66 01 	-79
