"1412744098974"	"01 33 44 55 66 01 "	"-74"
"1412744099070"	"01 33 44 55 66 01 "	"-74"
"1412744099173"	"01 33 44 55 66 01 "	"-74"
"1412744099277"	"01 33 44 55 66 01 "	"-82"
"1412744099382"	"01 33 44 55 66 01 "	"-81"
"1412744099489"	"01 33 44 55 66 01 "	"-82"
"1412744099699"	"01 33 44 55 66 01 "	"-77"
"1412744099805"	"01 33 44 55 66 01 "	"-78"
"1412744099911"	"01 33 44 55 66 01 "	"-81"
"1412744100016"	"01 33 44 55 66 01 "	"-80"
"1412744100123"	"01 33 44 55 66 01 "	"-79"
"1412744100225"	"01 33 44 55 66 01 "	"-78"
"1412744100330"	"01 33 44 55 66 01 "	"-80"
"1412744100437"	"01 33 44 55 66 01 "	"-84"
"1412744100541"	"01 33 44 55 66 01 "	"-81"
"1412744100646"	"01 33 44 55 66 01 "	"-79"
"1412744100750"	"01 33 44 55 66 01 "	"-93"
"1412744100958"	"01 33 44 55 66 01 "	"-80"
"1412744101060"	"01 33 44 55 66 01 "	"-78"
"1412744101163"	"01 33 44 55 66 01 "	"-79"
"1412744101264"	"01 33 44 55 66 01 "	"-80"
"1412744101366"	"01 33 44 55 66 01 "	"-77"
"1412744101468"	"01 33 44 55 66 01 "	"-88"
"1412744101574"	"01 33 44 55 66 01 "	"-86"
"1412744101678"	"01 33 44 55 66 01 "	"-83"
"1412744101786"	"01 33 44 55 66 01 "	"-88"
"1412744101906"	"01 33 44 55 66 01 "	"-81"
"1412744102003"	"01 33 44 55 66 01 "	"-80"
"1412744102112"	"01 33 44 55 66 01 "	"-90"
"1412744102213"	"01 33 44 55 66 01 "	"-90"
"1412744102318"	"01 33 44 55 66 01 "	"-92"
"1412744102436"	"01 33 44 55 66 01 "	"-79"
"1412744102541"	"01 33 44 55 66 01 "	"-85"
"1412744102649"	"01 33 44 55 66 01 "	"-74"
"1412744102751"	"01 33 44 55 66 01 "	"-75"
"1412744102854"	"01 33 44 55 66 01 "	"-74"
"1412744102963"	"01 33 44 55 66 01 "	"-78"
"1412744103060"	"01 33 44 55 66 01 "	"-78"
"1412744103162"	"01 33 44 55 66 01 "	"-78"
"1412744103378"	"01 33 44 55 66 01 "	"-80"
"1412744103571"	"01 33 44 55 66 01 "	"-93"
"1412744103685"	"01 33 44 55 66 01 "	"-82"
"1412744103789"	"01 33 44 55 66 01 "	"-82"
"1412744103893"	"01 33 44 55 66 01 "	"-82"
"1412744104003"	"01 33 44 55 66 01 "	"-80"
"1412744104092"	"01 33 44 55 66 01 "	"-83"
"1412744104198"	"01 33 44 55 66 01 "	"-89"
"1412744104307"	"01 33 44 55 66 01 "	"-81"
"1412744104417"	"01 33 44 55 66 01 "	"-77"
"1412744104522"	"01 33 44 55 66 01 "	"-76"
"1412744104630"	"01 33 44 55 66 01 "	"-86"
"1412744104733"	"01 33 44 55 66 01 "	"-87"
"1412744104837"	"01 33 44 55 66 01 "	"-76"
"1412744104932"	"01 33 44 55 66 01 "	"-76"
"1412744105037"	"01 33 44 55 66 01 "	"-90"
"1412744105147"	"01 33 44 55 66 01 "	"-88"
"1412744105256"	"01 33 44 55 66 01 "	"-83"
"1412744105362"	"01 33 44 55 66 01 "	"-82"
"1412744105466"	"01 33 44 55 66 01 "	"-83"
"1412744105576"	"01 33 44 55 66 01 "	"-76"
"1412744105682"	"01 33 44 55 66 01 "	"-76"
"1412744105791"	"01 33 44 55 66 01 "	"-92"
"1412744105896"	"01 33 44 55 66 01 "	"-88"
"1412744106102"	"01 33 44 55 66 01 "	"-77"
"1412744106199"	"01 33 44 55 66 01 "	"-77"
"1412744106306"	"01 33 44 55 66 01 "	"-78"
"1412744106413"	"01 33 44 55 66 01 "	"-90"
"1412744106516"	"01 33 44 55 66 01 "	"-91"
"1412744106619"	"01 33 44 55 66 01 "	"-93"
"1412744106724"	"01 33 44 55 66 01 "	"-87"
"1412744106825"	"01 33 44 55 66 01 "	"-86"
"1412744106928"	"01 33 44 55 66 01 "	"-87"
"1412744107030"	"01 33 44 55 66 01 "	"-86"
"1412744107135"	"01 33 44 55 66 01 "	"-87"
"1412744107241"	"01 33 44 55 66 01 "	"-76"
"1412744107346"	"01 33 44 55 66 01 "	"-86"
"1412744107446"	"01 33 44 55 66 01 "	"-86"
"1412744107547"	"01 33 44 55 66 01 "	"-86"
"1412744107650"	"01 33 44 55 66 01 "	"-86"
"1412744107753"	"01 33 44 55 66 01 "	"-86"
"1412744107858"	"01 33 44 55 66 01 "	"-86"
"1412744107961"	"01 33 44 55 66 01 "	"-76"
"1412744108067"	"01 33 44 55 66 01 "	"-76"
"1412744108176"	"01 33 44 55 66 01 "	"-91"
"1412744108285"	"01 33 44 55 66 01 "	"-91"
"1412744108386"	"01 33 44 55 66 01 "	"-90"
"1412744108491"	"01 33 44 55 66 01 "	"-87"
"1412744108597"	"01 33 44 55 66 01 "	"-87"
